분류,게시글ID,제목,게시글URL,미디어URL,상태,파일,오류
그놈 목소리 - 수사기관형,36616,[정부기관사칭_3단계] 피해자 안심시키기1(동종전과도 없고 신분이 확실하나 피해자 입증이 필요하다),https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36616&menuNo=200691&pageIndex=3,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=a30382da6ce6a5559722809c3ebdb483&fileSn=1&bbsId=B0000207,다운로드,원본 영상 및 음원\그놈 목소리 - 수사기관형\36616_[정부기관사칭_3단계] 피해자 안심시키기1(동종전과도 없고 신분이 확실하나 피해자 입증이 필요하다).mp3,
그놈 목소리 - 수사기관형,36615,[정부기관사칭_2단계] 심리적 압박 및 주변 도움 차단,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36615&menuNo=200691&pageIndex=3,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=47069cdb9ad7a5cda91169772ac968c1&fileSn=1&bbsId=B0000207,다운로드,원본 영상 및 음원\그놈 목소리 - 수사기관형\36615_[정부기관사칭_2단계] 심리적 압박 및 주변 도움 차단.mp3,
그놈 목소리 - 수사기관형,36614,[정부기관사칭_1단계] 피해자에게 접근,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36614&menuNo=200691&pageIndex=4,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=948ed64e5d36e69d36d83b1ccd06a9d6&fileSn=1&bbsId=B0000207,다운로드,원본 영상 및 음원\그놈 목소리 - 수사기관형\36614_[정부기관사칭_1단계] 피해자에게 접근.mp3,
그놈 목소리 - 수사기관형,36612,(피해자가 보유한 자산이 없자) 일단 OOO씨 사건은 여기서 종결짓도록 하겠습니다,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36612&menuNo=200691&pageIndex=4,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=6ce6195688e76a9925a981dad3231784&fileSn=1&bbsId=B0000207,다운로드,원본 영상 및 음원\그놈 목소리 - 수사기관형\36612_(피해자가 보유한 자산이 없자) 일단 OOO씨 사건은 여기서 종결짓도록 하겠습니다.mp3,
그놈 목소리 - 수사기관형,36601,"이번 사건에 연루된 분들에게 개별 ip주소를 발급, 부여해드리고 있습니다",https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36601&menuNo=200691&pageIndex=4,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=a8c0acd33ba2c7cb267b5905286e791c&fileSn=1&bbsId=B0000207,다운로드,"원본 영상 및 음원\그놈 목소리 - 수사기관형\36601_이번 사건에 연루된 분들에게 개별 ip주소를 발급, 부여해드리고 있습니다.mp3",
그놈 목소리 - 수사기관형,36598,귀하의 현금자산에 대하여 모두 국가안전코드를 부여하여 향후 회수처리 가능하도록 조치하겠다,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36598&menuNo=200691&pageIndex=4,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=d694281d72a0264b7596a139a62945c1&fileSn=1&bbsId=B0000207,다운로드,원본 영상 및 음원\그놈 목소리 - 수사기관형\36598_귀하의 현금자산에 대하여 모두 국가안전코드를 부여하여 향후 회수처리 가능하도록 조치하겠다.mp3,
그놈 목소리 - 수사기관형,36581,"귀하의 재산을 국가보안안전계좌에 등록해야 하니, 지금 파견나가신 금감원 직원분께 현금을 인계하십시오",https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36581&menuNo=200691&pageIndex=4,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=8edc90a7070959e1464a0a495be57349&fileSn=1&bbsId=B0000207,다운로드,"원본 영상 및 음원\그놈 목소리 - 수사기관형\36581_귀하의 재산을 국가보안안전계좌에 등록해야 하니, 지금 파견나가신 금감원 직원분께 현금을 인계하십시오.mp3",
그놈 목소리 - 수사기관형,36576,금감원의 재산보험신청을 위해 금융감독원을 내방하여 자금에 대한 소명을 해야 합니다,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36576&menuNo=200691&pageIndex=4,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=b45c7b4632259258765800be2439c455&fileSn=1&bbsId=B0000207,다운로드,원본 영상 및 음원\그놈 목소리 - 수사기관형\36576_금감원의 재산보험신청을 위해 금융감독원을 내방하여 자금에 대한 소명을 해야 합니다.mp3,
그놈 목소리 - 수사기관형,36575,피해자 입증 증거자료 마련을 위해 녹취를 시작하겠습니다,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36575&menuNo=200691&pageIndex=4,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=66abb602244a36e5c3d42c0002e8b8a4&fileSn=1&bbsId=B0000207,다운로드,원본 영상 및 음원\그놈 목소리 - 수사기관형\36575_피해자 입증 증거자료 마련을 위해 녹취를 시작하겠습니다.mp3,
그놈 목소리 - 수사기관형,36574,제가 지시할 때까지 데이터랑 와이파이 모두 끄십시오(은행직원의 기지로 피해예방한 사례),https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36574&menuNo=200691&pageIndex=4,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=b67265859c6324a326ca475434968cd3&fileSn=1&bbsId=B0000207,다운로드,원본 영상 및 음원\그놈 목소리 - 수사기관형\36574_제가 지시할 때까지 데이터랑 와이파이 모두 끄십시오(은행직원의 기지로 피해예방한 사례).mp3,
그놈 목소리 - 수사기관형,36573,단순 명의도용 사건이나 흔하디 흔한 대포통장 사건에 연루되었다고 안일하게 생각하지 마세요,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36573&menuNo=200691&pageIndex=4,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=42b9b9c2ade550b9b123375eca46c603&fileSn=1&bbsId=B0000207,다운로드,원본 영상 및 음원\그놈 목소리 - 수사기관형\36573_단순 명의도용 사건이나 흔하디 흔한 대포통장 사건에 연루되었다고 안일하게 생각하지 마세요.mp3,
그놈 목소리 - 수사기관형,36572,"부모님이 물어보셔도 발설하지 마시고, 아는 선배랑 통화중이라고 대답하세요",https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36572&menuNo=200691&pageIndex=4,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=9e1ea999161cbd7e8362a9d55ed6b2d4&fileSn=1&bbsId=B0000207,다운로드,"원본 영상 및 음원\그놈 목소리 - 수사기관형\36572_부모님이 물어보셔도 발설하지 마시고, 아는 선배랑 통화중이라고 대답하세요.mp3",
그놈 목소리 - 수사기관형,36571,귀하의 계좌가 중고OO 사기에 이용되었습니다,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36571&menuNo=200691&pageIndex=5,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=032892338978e4e344c93130ee56c7e2&fileSn=1&bbsId=B0000207,다운로드,원본 영상 및 음원\그놈 목소리 - 수사기관형\36571_귀하의 계좌가 중고OO 사기에 이용되었습니다.mp3,
그놈 목소리 - 수사기관형,36570,자꾸 전화 끊으시면 저희가 소환장을 보낼테니 출석하셔야 합니다,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36570&menuNo=200691&pageIndex=5,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=181479b9db7ed916949046e3216061ea&fileSn=1&bbsId=B0000207,다운로드,원본 영상 및 음원\그놈 목소리 - 수사기관형\36570_자꾸 전화 끊으시면 저희가 소환장을 보낼테니 출석하셔야 합니다.mp3,
그놈 목소리 - 수사기관형,36569,37세 서울 사는 OOO씨를 아십니까,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36569&menuNo=200691&pageIndex=5,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=872272d0d3cdd221e8dc83c893b2c066&fileSn=1&bbsId=B0000207,다운로드,원본 영상 및 음원\그놈 목소리 - 수사기관형\36569_37세 서울 사는 OOO씨를 아십니까.mp3,
그놈 목소리 - 수사기관형,36568,귀하의 전자금융거래법 위반 관련하여 연락드렸습니다,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36568&menuNo=200691&pageIndex=5,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=652a236245dd61e955155ca63a189da1&fileSn=1&bbsId=B0000207,다운로드,원본 영상 및 음원\그놈 목소리 - 수사기관형\36568_귀하의 전자금융거래법 위반 관련하여 연락드렸습니다.mp3,
그놈 목소리 - 수사기관형,36566,개인정보보호법에 따라 주민등록번호 등을 묻지 않습니다,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36566&menuNo=200691&pageIndex=5,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=371223839dc50c37e3cecb49d8d29302&fileSn=1&bbsId=B0000207,다운로드,원본 영상 및 음원\그놈 목소리 - 수사기관형\36566_개인정보보호법에 따라 주민등록번호 등을 묻지 않습니다.mp3,
그놈 목소리 - 수사기관형,36565,장난하시는 것도 아니고 뭐에요 지금. 장난하세요?,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36565&menuNo=200691&pageIndex=5,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=2440b381905096c916005107d01515e2&fileSn=1&bbsId=B0000207,다운로드,원본 영상 및 음원\그놈 목소리 - 수사기관형\36565_장난하시는 것도 아니고 뭐에요 지금. 장난하세요_.mp3,
그놈 목소리 - 수사기관형,36564,피해자인지 가해자인지 확인해야 합니다,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36564&menuNo=200691&pageIndex=5,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=55a755c8d7481ac0c88d7e8473ceae49&fileSn=1&bbsId=B0000207,다운로드,원본 영상 및 음원\그놈 목소리 - 수사기관형\36564_피해자인지 가해자인지 확인해야 합니다.mp3,
그놈 목소리 - 수사기관형,36563,국민은행 직원 OOO씨를 아십니까,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36563&menuNo=200691&pageIndex=5,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=a367d07d9e98268eb99a0de316867444&fileSn=1&bbsId=B0000207,다운로드,원본 영상 및 음원\그놈 목소리 - 수사기관형\36563_국민은행 직원 OOO씨를 아십니까.mp3,
그놈 목소리 - 수사기관형,36562,은행 직원이었던 OOO씨를 아십니까,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36562&menuNo=200691&pageIndex=5,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=07829dba9cb52422563d52115b1ddb2e&fileSn=1&bbsId=B0000207,다운로드,원본 영상 및 음원\그놈 목소리 - 수사기관형\36562_은행 직원이었던 OOO씨를 아십니까.mp3,
그놈 목소리 - 수사기관형,36561,검거 현장에서 귀하의 명의로 된 대포통장을 압수했다,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36561&menuNo=200691&pageIndex=5,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=c80be820e4a883ce134b7973c5812110&fileSn=1&bbsId=B0000207,다운로드,원본 영상 및 음원\그놈 목소리 - 수사기관형\36561_검거 현장에서 귀하의 명의로 된 대포통장을 압수했다.mp3,
그놈 목소리 - 수사기관형,36560,첨단범죄수사과입니다,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36560&menuNo=200691&pageIndex=6,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=24b332c6970cb0099b49eb5b8a7b5227&fileSn=1&bbsId=B0000207,다운로드,원본 영상 및 음원\그놈 목소리 - 수사기관형\36560_첨단범죄수사과입니다.mp3,
그놈 목소리 - 수사기관형,36559,"에이 OOO아, 토달지 말고 끊어라",https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36559&menuNo=200691&pageIndex=6,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=ed880be50591c05bbd7d91dc80684559&fileSn=1&bbsId=B0000207,다운로드,"원본 영상 및 음원\그놈 목소리 - 수사기관형\36559_에이 OOO아, 토달지 말고 끊어라.mp3",
그놈 목소리 - 수사기관형,36558,"명의도용당한 피해자인지, 사기에 가담하신 가해자인지 확인하겠다",https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36558&menuNo=200691&pageIndex=6,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=98eceb42dc46ce1430129045d14d31a3&fileSn=1&bbsId=B0000207,다운로드,"원본 영상 및 음원\그놈 목소리 - 수사기관형\36558_명의도용당한 피해자인지, 사기에 가담하신 가해자인지 확인하겠다.mp3",
그놈 목소리 - 수사기관형,36557,어떤 부분에서 저희가 신뢰가 안간다는 말씀이십니까,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36557&menuNo=200691&pageIndex=6,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=c177aec02a7439074533cbe36ad16330&fileSn=1&bbsId=B0000207,다운로드,원본 영상 및 음원\그놈 목소리 - 수사기관형\36557_어떤 부분에서 저희가 신뢰가 안간다는 말씀이십니까.mp3,
그놈 목소리 - 수사기관형,36556,저희가 조사자의 시간을 맞춰줄 수는 없다,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36556&menuNo=200691&pageIndex=6,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=a922302e915a515cc69d43ed908cde89&fileSn=1&bbsId=B0000207,다운로드,원본 영상 및 음원\그놈 목소리 - 수사기관형\36556_저희가 조사자의 시간을 맞춰줄 수는 없다.mp3,
그놈 목소리 - 수사기관형,36555,본인께서 OO고등학교에서 근무하실때 못들어봤습니까,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36555&menuNo=200691&pageIndex=6,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=8aab29803b0800a2d3b55d25ab01eb93&fileSn=1&bbsId=B0000207,다운로드,원본 영상 및 음원\그놈 목소리 - 수사기관형\36555_본인께서 OO고등학교에서 근무하실때 못들어봤습니까.mp3,
그놈 목소리 - 수사기관형,36553,들어보신 적 없으시다고요? 아 알겠습니다,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36553&menuNo=200691&pageIndex=6,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=21b690b990a7b44d63ba8d015673ae95&fileSn=1&bbsId=B0000207,다운로드,원본 영상 및 음원\그놈 목소리 - 수사기관형\36553_들어보신 적 없으시다고요_ 아 알겠습니다.mp3,
그놈 목소리 - 수사기관형,36552,협조를 안해주는데 사기범과 공모한 사실이 있는 것 아니냐,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36552&menuNo=200691&pageIndex=6,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=2d18072428d73d97a4d3d1cb2c986607&fileSn=1&bbsId=B0000207,다운로드,원본 영상 및 음원\그놈 목소리 - 수사기관형\36552_협조를 안해주는데 사기범과 공모한 사실이 있는 것 아니냐.mp3,
그놈 목소리 - 수사기관형,36551,동일 전과가 없고 별다른 혐의가 없어 유선상 연락했다,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36551&menuNo=200691&pageIndex=6,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=eec1c3ce2b2a0c9e506bdba370c7bc0b&fileSn=1&bbsId=B0000207,다운로드,원본 영상 및 음원\그놈 목소리 - 수사기관형\36551_동일 전과가 없고 별다른 혐의가 없어 유선상 연락했다.mp3,
그놈 목소리 - 수사기관형,36550,"개인정보나 주민등록번호, 금품을 요구하지 않습니다",https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36550&menuNo=200691&pageIndex=6,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=3b8be0ec4723c2c97e4cd0e17b2bb535&fileSn=1&bbsId=B0000207,다운로드,"원본 영상 및 음원\그놈 목소리 - 수사기관형\36550_개인정보나 주민등록번호, 금품을 요구하지 않습니다.mp3",
그놈 목소리 - 수사기관형,36549,약식조사 실시를 위해 연락드렸다,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36549&menuNo=200691&pageIndex=7,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=3a169aa65c530674774c66ca86b3daa8&fileSn=1&bbsId=B0000207,다운로드,원본 영상 및 음원\그놈 목소리 - 수사기관형\36549_약식조사 실시를 위해 연락드렸다.mp3,
그놈 목소리 - 수사기관형,36535,<span style='font-weight: bold;color: blue;'>[NEW] 검찰사칭 현금수취형 보이스피싱,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36535&menuNo=200691&pageIndex=7,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=6db767ed86d10b3d298e463dc3318765&fileSn=1&bbsId=B0000207,다운로드,원본 영상 및 음원\그놈 목소리 - 수사기관형\36535__span style='font-weight_ bold;color_ blue;'_[NEW] 검찰사칭 현금수취형 보이스피싱.mp3,
그놈 목소리 - 수사기관형,36534,[검찰사칭] 서울 중앙지검입니다.,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36534&menuNo=200691&pageIndex=7,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=ce779ba33961d68e97eb7d477c419d59&fileSn=1&bbsId=B0000207,다운로드,원본 영상 및 음원\그놈 목소리 - 수사기관형\36534_[검찰사칭] 서울 중앙지검입니다.mp3,
그놈 목소리 - 수사기관형,36533,[검찰사칭] 잠시 자리 이동해서 통화 가능하세요?,https://www.fss.or.kr/fss/bbs/B0000207/view.do?nttId=36533&menuNo=200691&pageIndex=7,https://www.fss.or.kr/fss/cmmn/file/fileDown.do?menuNo=200691&atchFileId=5c0e2ca2c1d3ad45644e2d1e29b5dc32&fileSn=1&bbsId=B0000207,다운로드,원본 영상 및 음원\그놈 목소리 - 수사기관형\36533_[검찰사칭] 잠시 자리 이동해서 통화 가능하세요_.mp3,
