case_id,window_start,window_end,future_end,progress_pct,phase,recent_impersonation_count,recent_impersonation_diversity,recent_strategy_count,recent_strategy_diversity,recent_action_count,recent_continue_question_count,recent_alert_question_count,recent_offender_turn_share,current_risky_action_count,future_risky_action_count,future_risk,has_impersonation,has_continue_question,has_alert_question,has_authority,has_urgency,has_fear,has_legitimacy,has_money_request,has_info_extraction,signal_count
vp_18265_case_001,6,15,25,40.0,중반,0,0,3,3,0,2,0,0.7,0,0,0,0,1,0,1,1,0,0,1,0,4
vp_18265_case_001,11,20,30,54.285714285714285,중반,0,0,2,1,0,1,0,0.7,0,1,1,0,1,0,0,0,0,0,1,0,2
vp_18265_case_001,16,25,35,68.57142857142857,후반,0,0,2,2,0,0,0,0.6,0,1,1,0,0,0,1,0,0,0,1,0,2
vp_18265_case_001,21,30,36,82.85714285714286,후반,0,0,2,1,1,0,0,0.7,1,0,0,0,0,0,1,0,0,0,0,0,1
vp_18265_case_001,26,35,36,97.14285714285714,후반,0,0,3,2,1,1,0,0.8,1,0,0,0,1,0,1,1,0,0,0,0,3
vp_18267_case_001,1,11,23,14.0625,초반,0,0,3,3,1,0,0,1.0,1,0,0,0,0,0,0,1,0,0,1,0,2
vp_18267_case_001,6,17,29,21.875,초반,1,1,4,2,1,0,0,1.0,1,0,0,1,0,0,0,0,0,0,1,0,2
vp_18267_case_001,12,23,34,29.6875,초반,3,3,4,3,0,0,0,1.0,0,0,0,1,0,0,1,0,1,0,1,0,4
vp_18267_case_001,18,29,39,37.5,중반,2,2,4,3,0,0,0,1.0,0,0,0,1,0,0,1,0,1,0,1,0,4
vp_18267_case_001,24,34,44,45.3125,중반,0,0,2,2,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,1,0,2
vp_18267_case_001,30,39,49,53.125,중반,0,0,1,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1
vp_18267_case_001,35,44,54,60.9375,중반,0,0,3,3,0,0,0,1.0,0,0,0,0,0,0,1,1,0,0,1,0,3
vp_18267_case_001,40,49,59,68.75,후반,0,0,4,3,0,0,0,1.0,0,0,0,0,0,0,1,1,0,0,0,0,2
vp_18267_case_001,45,54,66,76.5625,후반,0,0,8,4,0,0,0,1.0,0,0,0,0,0,0,1,1,0,0,1,0,3
vp_18267_case_001,50,59,71,84.375,후반,0,0,6,3,0,0,0,1.0,0,0,0,0,0,0,1,1,0,0,1,0,3
vp_18267_case_001,55,66,71,92.1875,후반,0,0,1,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1
vp_18268_case_001,1,10,20,25.0,초반,1,1,3,2,1,0,0,1.0,1,0,0,1,0,0,0,0,1,0,1,0,3
vp_18268_case_001,6,15,25,38.88888888888889,중반,1,1,5,3,1,0,0,1.0,1,0,0,1,0,0,0,0,1,0,1,0,3
vp_18268_case_001,11,20,30,52.77777777777778,중반,0,0,4,2,0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1
vp_18268_case_001,16,25,35,66.66666666666666,후반,0,0,5,3,0,0,0,1.0,0,0,0,0,0,0,1,1,0,0,1,0,3
vp_18268_case_001,21,30,37,80.55555555555556,후반,0,0,5,3,0,0,0,1.0,0,0,0,0,0,0,1,1,0,0,1,0,3
vp_18268_case_001,26,35,37,94.44444444444444,후반,0,0,3,2,0,0,0,1.0,0,0,0,0,0,0,1,1,0,0,0,0,2
vp_18270_case_001,1,10,19,50.0,중반,1,1,3,3,0,1,0,0.5,0,1,1,1,1,0,1,1,1,0,0,0,5
vp_18270_case_001,6,15,19,77.77777777777779,후반,0,0,0,0,0,1,0,0.5,0,1,1,0,1,0,0,0,0,0,0,0,1
vp_18270_case_002,1,10,20,42.857142857142854,중반,1,1,2,2,0,0,0,0.6,0,1,1,1,0,0,0,1,1,0,0,0,3
vp_18270_case_002,6,15,22,66.66666666666666,후반,0,0,0,0,0,1,0,0.5,0,1,1,0,1,0,0,0,0,0,0,0,1
vp_18270_case_002,11,20,22,90.47619047619048,후반,1,1,2,2,1,1,0,0.6,1,0,0,1,1,0,0,1,1,0,0,0,4
vp_18271_case_002,1,32,60,37.5,중반,0,0,1,1,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1
vp_18271_case_002,25,41,65,58.333333333333336,중반,2,2,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1
vp_18271_case_002,33,60,65,79.16666666666666,후반,2,2,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1
vp_18272_case_002,18,30,37,56.25,중반,0,0,3,2,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,1,0,2
vp_18272_case_002,23,35,37,87.5,후반,0,0,5,2,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,1,0,2
vp_18272_case_003,1,13,25,40.909090909090914,중반,0,0,1,1,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1
vp_18272_case_003,8,19,28,63.63636363636363,중반,1,1,3,3,0,0,0,1.0,0,0,0,1,0,0,1,1,1,0,0,0,4
vp_18272_case_003,14,25,28,86.36363636363636,후반,1,1,2,2,0,0,0,1.0,0,0,0,1,0,0,1,1,0,0,0,0,3
vp_18273_case_001,3,13,22,50.0,중반,1,1,8,4,0,0,0,1.0,0,0,0,1,0,0,1,1,1,0,1,0,5
vp_18273_case_001,9,18,22,77.77777777777779,후반,0,0,7,2,0,0,0,1.0,0,0,0,0,0,0,0,1,1,0,0,0,2
vp_18273_case_003,47,56,58,81.81818181818183,후반,2,2,8,3,0,0,0,1.0,0,0,0,1,0,0,1,1,1,0,0,0,4
vp_18274_case_001,1,12,23,40.909090909090914,중반,4,3,7,3,0,0,0,1.0,0,0,0,1,0,0,1,1,1,0,0,0,4
vp_18274_case_001,6,17,28,63.63636363636363,중반,1,1,6,3,0,0,0,1.0,0,1,1,1,0,0,1,1,1,0,0,0,4
vp_18274_case_001,13,23,28,86.36363636363636,후반,0,0,2,1,0,0,0,1.0,0,1,1,0,0,0,0,0,1,0,0,0,1
vp_18274_case_003,1,14,27,40.909090909090914,중반,3,3,2,1,0,0,0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,2
vp_18274_case_003,7,19,30,63.63636363636363,중반,3,2,3,1,0,0,0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,2
vp_18274_case_003,15,27,30,86.36363636363636,후반,1,1,2,1,0,0,0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,2
vp_18275_case_001,4,16,26,16.666666666666664,초반,0,0,4,2,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,1,0,2
vp_18275_case_001,11,21,31,25.925925925925924,초반,0,0,5,2,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,1,0,2
vp_18275_case_001,17,26,38,35.18518518518518,중반,0,0,4,2,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,1,0,2
vp_18275_case_001,22,31,43,44.44444444444444,중반,0,0,6,2,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,1,0,2
vp_18275_case_001,27,38,51,53.70370370370371,중반,1,1,13,4,0,0,0,1.0,0,0,0,1,0,0,1,1,1,0,1,0,5
vp_18275_case_001,34,43,56,62.96296296296296,중반,1,1,13,4,0,0,0,1.0,0,0,0,1,0,0,1,1,1,0,1,0,5
vp_18275_case_001,39,51,61,72.22222222222221,후반,0,0,5,2,0,0,0,1.0,0,0,0,0,0,0,0,1,1,0,0,0,2
vp_18275_case_001,47,56,68,81.48148148148148,후반,1,1,4,3,0,0,0,1.0,0,0,0,1,0,0,1,1,0,1,0,0,4
vp_18275_case_001,52,61,68,90.74074074074075,후반,3,1,7,2,0,0,0,1.0,0,0,0,1,0,0,1,0,0,1,0,0,3
vp_18275_case_002,2,15,17,90.0,후반,0,0,4,3,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,2
vp_18275_case_003,3,12,25,20.930232558139537,초반,1,1,3,3,0,0,0,1.0,0,0,0,1,0,0,1,1,1,0,0,0,4
vp_18275_case_003,8,19,30,32.55813953488372,초반,0,0,2,2,0,0,0,1.0,0,0,0,0,0,0,0,1,1,0,0,0,2
vp_18275_case_003,13,25,36,44.18604651162791,중반,0,0,1,1,0,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1
vp_18275_case_003,21,30,41,55.81395348837209,중반,2,2,3,3,0,0,0,1.0,0,2,1,1,0,0,1,1,1,0,0,0,4
vp_18275_case_003,26,36,46,67.44186046511628,후반,2,2,3,2,0,0,0,1.0,0,2,1,1,0,0,1,0,1,0,0,0,3
vp_18275_case_003,31,41,50,79.06976744186046,후반,0,0,3,3,2,0,0,1.0,2,0,0,0,0,0,1,1,0,0,0,1,3
vp_18275_case_003,37,46,50,90.69767441860465,후반,0,0,2,2,2,0,0,1.0,2,0,0,0,0,0,0,1,0,0,0,1,2
vp_18276_case_001,1,10,11,90.0,후반,1,1,6,3,0,1,0,0.8,0,0,0,1,1,0,1,0,1,1,0,0,5
vp_18276_case_002,3,19,28,64.28571428571429,중반,3,3,3,2,0,0,0,1.0,0,0,0,1,0,0,1,0,1,0,0,0,3
vp_18276_case_004,1,10,20,47.368421052631575,중반,1,1,5,3,0,0,0,0.8,0,0,0,1,0,0,1,0,1,0,0,1,4
vp_18276_case_004,6,15,20,73.68421052631578,후반,1,1,6,3,0,0,0,0.8,0,0,0,1,0,0,1,0,1,1,0,0,4
vp_18278_case_001,1,10,20,15.254237288135593,초반,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_18278_case_001,6,15,25,23.728813559322035,초반,1,1,6,3,0,0,0,1.0,0,0,0,1,0,0,1,1,1,0,0,0,4
vp_18278_case_001,11,20,30,32.20338983050847,초반,1,1,7,3,0,0,0,1.0,0,0,0,1,0,0,1,1,1,0,0,0,4
vp_18278_case_001,16,25,35,40.67796610169492,중반,0,0,3,2,0,1,0,0.8,0,0,0,0,1,0,0,0,1,1,0,0,3
vp_18278_case_001,21,30,40,49.152542372881356,중반,0,0,3,2,0,1,0,0.8,0,0,0,0,1,0,0,0,1,1,0,0,3
vp_18278_case_001,26,35,45,57.6271186440678,중반,0,0,2,2,0,1,0,0.9,0,0,0,0,1,0,0,1,0,1,0,0,3
vp_18278_case_001,31,40,50,66.10169491525424,중반,0,0,1,1,0,1,0,0.7,0,0,0,0,1,0,0,1,0,0,0,0,2
vp_18278_case_001,36,45,55,74.57627118644068,후반,1,1,0,0,0,0,0,0.8,0,0,0,1,0,0,0,0,0,0,0,0,1
vp_18278_case_001,41,50,60,83.05084745762711,후반,2,2,1,1,0,1,0,0.9,0,0,0,1,1,0,1,0,0,0,0,0,3
vp_18278_case_001,46,55,60,91.52542372881356,후반,3,1,5,3,0,1,0,0.9,0,0,0,1,1,0,1,0,1,0,0,0,4
vp_18278_case_002,1,10,20,20.930232558139537,초반,1,1,2,2,0,0,0,0.9,0,0,0,1,0,0,0,1,1,0,0,0,3
vp_18278_case_002,6,15,25,32.55813953488372,초반,2,2,1,1,0,0,0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,2
vp_18278_case_002,11,20,30,44.18604651162791,중반,1,1,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1
vp_18278_case_002,16,25,35,55.81395348837209,중반,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_18278_case_002,21,30,40,67.44186046511628,후반,1,1,2,2,0,0,0,0.9,0,0,0,1,0,0,1,1,0,0,0,0,3
vp_18278_case_002,26,35,44,79.06976744186046,후반,1,1,4,3,0,0,0,0.9,0,0,0,1,0,0,1,1,1,0,0,0,4
vp_18278_case_002,31,40,44,90.69767441860465,후반,0,0,2,2,0,0,0,0.7,0,0,0,0,0,0,1,0,1,0,0,0,2
vp_18280_case_002,1,10,20,21.951219512195124,초반,2,1,2,1,1,1,0,0.8,1,0,0,1,1,0,1,0,0,0,0,0,3
vp_18280_case_002,6,15,25,34.146341463414636,중반,5,2,6,3,0,1,0,0.8,0,0,0,1,1,0,1,0,1,0,1,0,5
vp_18280_case_002,11,20,30,46.34146341463415,중반,5,3,6,3,0,3,0,0.7,0,0,0,1,1,0,1,0,1,0,1,0,5
vp_18280_case_002,16,25,35,58.536585365853654,중반,1,1,5,4,0,3,0,0.7,0,0,0,1,1,0,1,1,1,0,0,0,5
vp_18280_case_002,21,30,40,70.73170731707317,후반,2,2,7,4,0,1,0,0.9,0,0,0,1,1,0,1,1,1,0,0,0,5
vp_18280_case_002,26,35,42,82.92682926829268,후반,2,2,3,2,0,0,0,1.0,0,0,0,1,0,0,1,0,1,0,0,0,3
vp_18280_case_002,31,40,42,95.1219512195122,후반,0,0,2,2,0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,2
vp_18280_case_003,1,10,20,26.47058823529412,초반,2,2,5,3,0,0,0,0.9,0,0,0,1,0,0,1,1,1,0,0,0,4
vp_18280_case_003,6,15,25,41.17647058823529,중반,1,1,3,3,0,0,0,1.0,0,0,0,1,0,0,1,1,0,0,0,1,4
vp_18280_case_003,11,20,30,55.88235294117647,중반,1,1,2,2,0,0,0,1.0,0,0,0,1,0,0,1,0,0,0,0,1,3
vp_18280_case_003,16,25,35,70.58823529411765,후반,1,1,1,1,0,0,0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,2
vp_18280_case_003,21,30,35,85.29411764705883,후반,0,0,2,2,0,0,0,1.0,0,0,0,0,0,0,0,1,0,0,1,0,2
vp_18281_case_001,1,12,27,13.636363636363635,초반,2,1,8,4,0,0,0,1.0,0,0,0,1,0,0,1,1,1,0,1,0,5
vp_18281_case_001,7,18,32,21.21212121212121,초반,2,2,13,5,0,0,0,1.0,0,0,0,1,0,0,1,1,1,1,1,0,6
vp_18281_case_001,13,27,37,28.78787878787879,초반,2,1,12,4,0,0,0,1.0,0,0,0,1,0,0,1,1,1,1,0,0,5
vp_18281_case_001,19,32,43,36.36363636363637,중반,1,1,6,4,0,0,0,1.0,0,0,0,1,0,0,1,1,1,1,0,0,5
vp_18281_case_001,28,37,48,43.93939393939394,중반,0,0,5,3,0,0,0,1.0,0,0,0,0,0,0,1,1,1,0,0,0,3
vp_18281_case_001,33,43,53,51.515151515151516,중반,0,0,7,4,0,0,0,1.0,0,0,0,0,0,0,1,1,1,1,0,0,4
vp_18281_case_001,39,48,58,59.09090909090909,중반,0,0,8,3,0,0,0,1.0,0,0,0,0,0,0,0,1,1,1,0,0,3
vp_18281_case_001,44,53,63,66.66666666666666,후반,1,1,5,3,0,0,0,1.0,0,0,0,1,0,0,1,1,0,1,0,0,4
vp_18281_case_001,49,58,68,74.24242424242425,후반,1,1,2,1,0,0,0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,2
vp_18281_case_001,54,63,73,81.81818181818183,후반,0,0,2,2,0,0,0,1.0,0,0,0,0,0,0,1,1,0,0,0,0,2
vp_18281_case_001,59,68,75,89.39393939393939,후반,0,0,1,1,0,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1
vp_18281_case_001,64,73,75,96.96969696969697,후반,0,0,4,2,0,0,0,1.0,0,0,0,0,0,0,0,1,0,0,1,0,2
vp_18281_case_002,1,10,11,90.0,후반,2,2,4,2,0,0,0,1.0,0,0,0,1,0,0,1,1,0,0,0,0,3
vp_18281_case_003,1,10,11,90.0,후반,1,1,10,4,0,0,0,0.9,0,0,0,1,0,0,1,1,1,1,0,0,5
vp_18282_case_001,1,10,22,34.61538461538461,중반,2,1,7,5,0,0,0,1.0,0,0,0,1,0,0,1,1,1,0,1,0,5
vp_18282_case_001,6,16,27,53.84615384615385,중반,0,0,9,3,0,0,0,1.0,0,0,0,0,0,0,0,1,1,0,1,0,3
vp_18282_case_001,11,22,29,73.07692307692307,후반,2,2,7,3,0,0,0,1.0,0,0,0,1,0,0,0,0,1,0,1,1,4
vp_18282_case_001,17,27,29,92.3076923076923,후반,2,2,2,2,0,0,0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,3
vp_18282_case_002,1,10,20,24.324324324324326,초반,2,2,5,3,0,0,0,1.0,0,0,0,1,0,0,1,1,1,0,0,0,4
vp_18282_case_002,6,15,25,37.83783783783784,중반,3,3,5,2,0,0,0,1.0,0,0,0,1,0,0,1,0,1,0,0,0,3
vp_18282_case_002,11,20,30,51.35135135135135,중반,1,1,4,3,0,0,0,1.0,0,0,0,1,0,0,1,0,1,0,0,0,3
vp_18282_case_002,16,25,35,64.86486486486487,중반,0,0,3,3,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,1,0,2
vp_18282_case_002,21,30,38,78.37837837837837,후반,0,0,6,3,0,0,0,1.0,0,0,0,0,0,0,0,1,1,0,1,0,3
vp_18282_case_002,26,35,38,91.8918918918919,후반,0,0,10,3,0,0,0,1.0,0,0,0,0,0,0,0,1,1,0,1,0,3
vp_18282_case_003,1,10,20,16.071428571428573,초반,0,0,1,1,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1
vp_18282_case_003,6,15,25,25.0,초반,0,0,2,2,0,0,0,1.0,0,0,0,0,0,0,0,1,1,0,0,0,2
vp_18282_case_003,11,20,30,33.92857142857143,중반,0,0,2,1,0,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1
vp_18282_case_003,16,25,35,42.857142857142854,중반,1,1,1,1,0,0,0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,2
vp_18282_case_003,21,30,40,51.78571428571429,중반,2,2,2,2,0,0,0,1.0,0,1,1,1,0,0,1,1,0,0,0,0,3
vp_18282_case_003,26,35,45,60.71428571428571,중반,1,1,2,2,0,0,0,1.0,0,1,1,1,0,0,1,1,0,0,0,0,3
vp_18282_case_003,31,40,50,69.64285714285714,후반,0,0,0,0,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0
vp_18282_case_003,36,45,55,78.57142857142857,후반,0,0,0,0,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0
vp_18282_case_003,41,50,57,87.5,후반,0,0,1,1,0,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1
vp_18282_case_003,46,55,57,96.42857142857143,후반,0,0,2,1,0,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1
vp_18283_case_001,1,10,12,81.81818181818183,후반,2,2,4,3,0,0,0,1.0,0,0,0,1,0,0,1,1,1,0,0,0,4
vp_18283_case_003,1,11,15,75.0,후반,2,2,1,1,0,0,0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,2
vp_18284_case_001,1,10,21,20.930232558139537,초반,2,2,5,3,0,0,0,1.0,0,0,0,1,0,0,1,0,1,0,0,0,3
vp_18284_case_001,6,15,26,32.55813953488372,초반,3,3,4,2,0,0,0,1.0,0,1,1,1,0,0,1,0,1,0,0,0,3
vp_18284_case_001,11,21,33,44.18604651162791,중반,3,3,2,1,0,0,0,1.0,0,1,1,1,0,0,1,0,0,0,0,0,2
vp_18284_case_001,16,26,38,55.81395348837209,중반,3,3,3,2,1,0,0,1.0,1,0,0,1,0,0,1,0,0,0,0,1,3
vp_18284_case_001,22,33,43,67.44186046511628,후반,2,2,4,3,1,0,0,1.0,1,0,0,1,0,0,1,0,1,0,0,1,4
vp_18284_case_001,27,38,48,79.06976744186046,후반,1,1,2,2,0,0,0,1.0,0,0,0,1,0,0,1,0,1,0,0,0,3
vp_18284_case_001,34,43,48,90.69767441860465,후반,1,1,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1
vp_18284_case_002,1,10,20,36.0,중반,0,0,2,2,0,0,0,0.9,0,0,0,0,0,0,0,1,0,1,0,0,2
vp_18284_case_002,6,15,25,56.00000000000001,중반,0,0,1,1,0,0,0,0.7,0,1,1,0,0,0,0,0,1,0,0,0,1
vp_18284_case_002,11,20,26,76.0,후반,0,0,1,1,0,0,1,0.6,0,1,1,0,0,1,0,0,1,0,0,0,2
vp_18284_case_002,16,25,26,96.0,후반,3,3,4,2,1,0,1,0.8,1,0,0,1,0,1,1,0,1,0,0,0,4
vp_18284_case_003,1,10,15,64.28571428571429,중반,2,2,4,2,1,0,0,1.0,1,0,0,1,0,0,1,0,1,0,0,0,3
vp_18285_case_002,1,10,14,69.23076923076923,후반,1,1,5,3,0,0,0,0.9,0,0,0,1,0,0,1,0,0,1,1,0,4
vp_18286_case_001,12,27,33,75.0,후반,4,3,9,4,4,0,0,1.0,3,0,0,1,0,0,1,0,1,0,0,1,4
vp_18286_case_002,1,10,34,52.94117647058824,중반,1,1,1,1,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,2
vp_18286_case_002,6,16,34,82.35294117647058,후반,2,1,1,1,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,2
vp_18287_case_001,1,10,20,31.03448275862069,초반,1,1,2,2,0,2,0,0.7,0,0,0,1,1,0,1,0,0,0,1,0,4
vp_18287_case_001,6,15,25,48.275862068965516,중반,1,1,4,2,0,2,0,0.6,0,0,0,1,1,0,1,1,0,0,0,0,4
vp_18287_case_001,11,20,30,65.51724137931035,중반,0,0,4,2,0,1,0,0.8,0,1,1,0,1,0,1,1,0,0,0,0,3
vp_18287_case_001,16,25,30,82.75862068965517,후반,0,0,2,1,0,2,0,0.8,0,1,1,0,1,0,0,1,0,0,0,0,2
vp_18287_case_002,1,13,24,34.61538461538461,중반,0,0,4,3,1,0,0,1.0,1,0,0,0,0,0,1,1,0,0,1,0,3
vp_18287_case_002,7,19,29,53.84615384615385,중반,0,0,4,2,1,0,0,1.0,1,0,0,0,0,0,0,1,0,0,1,0,2
vp_18287_case_002,14,24,31,73.07692307692307,후반,4,4,3,2,0,0,0,1.0,0,0,0,1,0,0,1,0,0,0,1,0,3
vp_18287_case_002,20,29,31,92.3076923076923,후반,4,4,1,1,0,0,0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,2
vp_18287_case_003,1,10,18,52.94117647058824,중반,1,1,2,1,0,0,0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,2
vp_18287_case_003,6,15,18,82.35294117647058,후반,1,1,1,1,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,2
vp_18288_case_004,1,15,18,81.81818181818183,후반,0,0,7,2,0,0,0,1.0,0,0,0,0,0,0,0,1,0,1,0,0,2
vp_18289_case_001,14,24,37,18.367346938775512,초반,5,4,2,1,0,0,0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,2
vp_18289_case_001,20,30,44,28.57142857142857,초반,3,2,3,2,0,0,0,1.0,0,0,0,1,0,0,1,0,1,0,0,0,3
vp_18289_case_001,25,37,49,38.775510204081634,중반,0,0,1,1,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1
vp_18289_case_001,31,44,55,48.97959183673469,중반,1,1,3,3,0,0,0,1.0,0,0,0,1,0,0,1,1,0,1,0,0,4
vp_18289_case_001,38,49,85,59.183673469387756,중반,1,1,5,3,0,0,0,1.0,0,0,0,1,0,0,1,1,0,1,0,0,4
vp_18289_case_001,45,55,90,69.38775510204081,후반,0,0,2,2,0,0,0,1.0,0,0,0,0,0,0,0,1,0,1,0,0,2
vp_18289_case_001,50,85,95,79.59183673469387,후반,1,1,2,2,0,0,0,1.0,0,0,0,1,0,0,0,1,0,1,0,0,3
vp_18289_case_001,57,90,95,89.79591836734694,후반,1,1,6,2,0,0,0,1.0,0,0,0,1,0,0,0,1,0,1,0,0,3
vp_18290_case_001,4,23,36,50.0,중반,1,1,2,2,0,0,0,1.0,0,0,0,1,0,0,1,1,0,0,0,0,3
vp_18290_case_001,17,32,36,77.77777777777779,후반,2,1,5,3,0,0,0,1.0,0,0,0,1,0,0,1,1,1,0,0,0,4
vp_18290_case_003,1,12,13,90.0,후반,2,2,3,2,0,0,0,1.0,0,0,0,1,0,0,1,0,0,1,0,0,3
vp_18291_case_002,1,10,20,37.5,중반,1,1,4,2,0,0,0,0.9,0,0,0,1,0,0,1,0,1,0,0,0,3
vp_18291_case_002,6,15,25,58.333333333333336,중반,1,1,3,2,0,0,0,0.9,0,0,0,1,0,0,1,0,1,0,0,0,3
vp_18291_case_002,11,20,25,79.16666666666666,후반,2,2,5,2,0,0,0,1.0,0,0,0,1,0,0,1,0,1,0,0,0,3
vp_18291_case_003,1,10,20,33.33333333333333,중반,2,2,4,3,0,0,0,0.8,0,0,0,1,0,0,1,0,1,0,0,1,4
vp_18291_case_003,6,15,25,51.85185185185185,중반,3,1,5,3,0,0,0,1.0,0,0,0,1,0,0,1,0,1,0,0,1,4
vp_18291_case_003,11,20,28,70.37037037037037,후반,2,1,3,2,0,0,0,1.0,0,0,0,1,0,0,1,0,1,0,0,0,3
vp_18291_case_003,16,25,28,88.88888888888889,후반,0,0,1,1,0,0,0,0.9,0,0,0,0,0,0,0,0,1,0,0,0,1
vp_18292_case_005,1,10,18,52.94117647058824,중반,1,1,2,1,0,0,0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,2
vp_18292_case_005,6,15,18,82.35294117647058,후반,0,0,5,2,0,0,0,1.0,0,0,0,0,0,0,0,1,1,0,0,0,2
vp_18293_case_001,1,10,11,90.0,후반,3,3,5,3,1,0,0,1.0,1,0,0,1,0,0,1,0,1,0,0,1,4
vp_18293_case_002,1,10,20,37.5,중반,2,1,3,1,0,0,0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,2
vp_18293_case_002,6,15,25,58.333333333333336,중반,0,0,1,1,0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1
vp_18293_case_002,11,20,25,79.16666666666666,후반,0,0,1,1,0,1,0,0.9,0,0,0,0,1,0,1,0,0,0,0,0,2
vp_18294_case_001,1,15,16,90.0,후반,2,2,5,2,0,0,0,1.0,0,0,0,1,0,0,1,0,1,0,0,0,3
vp_18294_case_002,1,14,35,50.0,중반,1,1,5,2,0,0,0,1.0,0,1,1,1,0,0,1,0,1,0,0,0,3
vp_18294_case_002,8,21,35,77.77777777777779,후반,0,0,5,3,1,0,0,1.0,1,0,0,0,0,0,1,1,0,0,1,0,3
vp_18295_case_001,3,20,22,90.0,후반,2,2,5,3,0,0,0,1.0,0,0,0,1,0,0,1,1,1,0,0,0,4
vp_18295_case_002,1,17,36,32.142857142857146,초반,1,1,6,3,1,0,0,1.0,0,0,0,1,0,0,1,1,0,1,0,0,4
vp_18295_case_002,9,26,41,50.0,중반,1,1,6,3,1,0,0,1.0,0,0,0,1,0,0,1,1,0,1,0,0,4
vp_18295_case_002,19,36,45,67.85714285714286,후반,0,0,2,2,0,0,0,1.0,0,2,1,0,0,0,1,1,0,0,0,0,2
vp_18295_case_002,27,41,45,85.71428571428571,후반,0,0,0,0,0,0,0,1.0,0,2,1,0,0,0,0,0,0,0,0,0,0
vp_18295_case_003,2,21,31,30.0,초반,1,1,3,3,0,0,0,1.0,0,0,0,1,0,0,1,0,1,0,0,1,4
vp_18295_case_003,14,26,37,46.666666666666664,중반,0,0,2,2,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,2
vp_18295_case_003,22,31,42,63.33333333333333,중반,0,0,2,2,0,0,0,1.0,0,0,0,0,0,0,0,1,1,0,0,0,2
vp_18295_case_003,27,37,43,80.0,후반,1,1,5,3,0,0,0,1.0,0,0,0,1,0,0,1,1,1,0,0,0,4
vp_18295_case_003,32,42,43,96.66666666666667,후반,1,1,5,2,0,0,0,1.0,0,0,0,1,0,0,1,1,0,0,0,0,3
vp_18296_case_001,1,16,32,52.94117647058824,중반,1,1,6,3,0,0,0,1.0,0,0,0,1,0,0,0,1,1,0,0,1,4
vp_18296_case_001,11,28,32,82.35294117647058,후반,1,1,6,3,0,0,0,1.0,0,0,0,1,0,0,1,0,1,1,0,0,4
